"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB038","","","","","4965","LIB038","","2011-01-20","0.9014","15.5824","Vincent Munster","","","Wild","Rodents","Mus sp.","","","Bere","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Weight
(g)</b>: 9.5<br/><b>Tail 
Length
(cm)</b>: 4.7<br/><b>Foot 
Length
(cm)</b>: 1.5<br/><b>Ear 
Length
(cm)</b>: 1<br/><b>Trap #</b>: 121<br/><b>Image?</b>: Yes<br/>","11292","LIB038.10","2011-01-20","Blood (whole)","blood","","","Venipuncture","","","Cryotube ","AVL","","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB038","","","","","4965","LIB038","","2011-01-20","0.9014","15.5824","Vincent Munster","","","Wild","Rodents","Mus sp.","","","Bere","Estimate","","Female","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Weight
(g)</b>: 9.5<br/><b>Tail 
Length
(cm)</b>: 4.7<br/><b>Foot 
Length
(cm)</b>: 1.5<br/><b>Ear 
Length
(cm)</b>: 1<br/><b>Trap #</b>: 121<br/><b>Image?</b>: Yes<br/>","11293","LIB038.11","2011-01-20","Serum ","","","","Venipuncture","","","Cryotube ","N/A","Liquid Nitrogen","","","","","","Serum Separator","N/A","Yes","Centrifuge","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB039","","","","","4966","LIB039","","2011-01-21","0.9008","15.5820","Vincent Munster","","","Wild","Rodents","Oenomys sp.","","","Isoube","Estimate","red rat","Male","Adult","N/A","N/A","N/A","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Notes</b>: Libonga<br/><b>Weight
(g)</b>: 100<br/><b>Tail 
Length
(cm)</b>: 7.1<br/><b>Foot 
Length
(cm)</b>: 16<br/><b>Ear 
Length
(cm)</b>: 2.1<br/><b>Trap #</b>: 54<br/><b>Image?</b>: No<br/>","11294","LIB039.1","2011-01-21","Oral swab","","","","Swab ","","","Cryotube ","Viral transport media","Liquid Nitrogen","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB039","","","","","4966","LIB039","","2011-01-21","0.9008","15.5820","Vincent Munster","","","Wild","Rodents","Oenomys sp.","","","Isoube","Estimate","red rat","Male","Adult","N/A","N/A","N/A","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Notes</b>: Libonga<br/><b>Weight
(g)</b>: 100<br/><b>Tail 
Length
(cm)</b>: 7.1<br/><b>Foot 
Length
(cm)</b>: 16<br/><b>Ear 
Length
(cm)</b>: 2.1<br/><b>Trap #</b>: 54<br/><b>Image?</b>: No<br/>","11295","LIB039.2","2011-01-21","Rectal swab ","","","","Swab ","","","Cryotube ","Viral transport media","Liquid Nitrogen","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB039","","","","","4966","LIB039","","2011-01-21","0.9008","15.5820","Vincent Munster","","","Wild","Rodents","Oenomys sp.","","","Isoube","Estimate","red rat","Male","Adult","N/A","N/A","N/A","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Notes</b>: Libonga<br/><b>Weight
(g)</b>: 100<br/><b>Tail 
Length
(cm)</b>: 7.1<br/><b>Foot 
Length
(cm)</b>: 16<br/><b>Ear 
Length
(cm)</b>: 2.1<br/><b>Trap #</b>: 54<br/><b>Image?</b>: No<br/>","11296","LIB039.3","2011-01-21","Urine ","","","","Swab ","","","Cryotube ","Viral transport media","Liquid Nitrogen","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB039","","","","","4966","LIB039","","2011-01-21","0.9008","15.5820","Vincent Munster","","","Wild","Rodents","Oenomys sp.","","","Isoube","Estimate","red rat","Male","Adult","N/A","N/A","N/A","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Notes</b>: Libonga<br/><b>Weight
(g)</b>: 100<br/><b>Tail 
Length
(cm)</b>: 7.1<br/><b>Foot 
Length
(cm)</b>: 16<br/><b>Ear 
Length
(cm)</b>: 2.1<br/><b>Trap #</b>: 54<br/><b>Image?</b>: No<br/>","11297","LIB039.4","2011-01-21","Tissue ","heart","","","Excisional biopsy ","","","Cryotube ","N/A","Liquid Nitrogen","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB039","","","","","4966","LIB039","","2011-01-21","0.9008","15.5820","Vincent Munster","","","Wild","Rodents","Oenomys sp.","","","Isoube","Estimate","red rat","Male","Adult","N/A","N/A","N/A","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Notes</b>: Libonga<br/><b>Weight
(g)</b>: 100<br/><b>Tail 
Length
(cm)</b>: 7.1<br/><b>Foot 
Length
(cm)</b>: 16<br/><b>Ear 
Length
(cm)</b>: 2.1<br/><b>Trap #</b>: 54<br/><b>Image?</b>: No<br/>","11298","LIB039.5","2011-01-21","Tissue ","lung","","","Excisional biopsy ","","","Cryotube ","N/A","Liquid Nitrogen","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB039","","","","","4966","LIB039","","2011-01-21","0.9008","15.5820","Vincent Munster","","","Wild","Rodents","Oenomys sp.","","","Isoube","Estimate","red rat","Male","Adult","N/A","N/A","N/A","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Notes</b>: Libonga<br/><b>Weight
(g)</b>: 100<br/><b>Tail 
Length
(cm)</b>: 7.1<br/><b>Foot 
Length
(cm)</b>: 16<br/><b>Ear 
Length
(cm)</b>: 2.1<br/><b>Trap #</b>: 54<br/><b>Image?</b>: No<br/>","11299","LIB039.6","2011-01-21","Tissue ","liver","","","Excisional biopsy ","","","Cryotube ","N/A","Liquid Nitrogen","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB039","","","","","4966","LIB039","","2011-01-21","0.9008","15.5820","Vincent Munster","","","Wild","Rodents","Oenomys sp.","","","Isoube","Estimate","red rat","Male","Adult","N/A","N/A","N/A","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Notes</b>: Libonga<br/><b>Weight
(g)</b>: 100<br/><b>Tail 
Length
(cm)</b>: 7.1<br/><b>Foot 
Length
(cm)</b>: 16<br/><b>Ear 
Length
(cm)</b>: 2.1<br/><b>Trap #</b>: 54<br/><b>Image?</b>: No<br/>","11300","LIB039.7","2011-01-21","Tissue ","spleen","","","Excisional biopsy ","","","Cryotube ","N/A","Liquid Nitrogen","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
"Libonga","Libonga-2011-01-20","Congo, Republic Of","Sangha","Ouesso","0.901443","15.582406","Agriculture","in villages & surrounding gardens in forest environment","moderate (modified)","area with hunting","none of these","chickens/ducks","cat, pigeons","2011-01-20","","8 days (through 1/27/2011)","Kenneth Cameron","Heinz Feldmann, Vincent Munster, Alain Ondzie","Wildlife Conservation Society","False","Actual","free-ranging; contact with domestic animals or humans not likely","","peri-domestic/in or near human dwelling(s)","","Opportunistic","Yes","","LIB039","","","","","4966","LIB039","","2011-01-21","0.9008","15.5820","Vincent Munster","","","Wild","Rodents","Oenomys sp.","","","Isoube","Estimate","red rat","Male","Adult","N/A","N/A","N/A","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Yes","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","<b>Notes</b>: Libonga<br/><b>Weight
(g)</b>: 100<br/><b>Tail 
Length
(cm)</b>: 7.1<br/><b>Foot 
Length
(cm)</b>: 16<br/><b>Ear 
Length
(cm)</b>: 2.1<br/><b>Trap #</b>: 54<br/><b>Image?</b>: No<br/>","11301","LIB039.8","2011-01-21","Tissue ","kidney","","","Excisional biopsy ","","","Cryotube ","N/A","Liquid Nitrogen","","","","","","","","","","","","","2/14/2011 3:15:51 PM","","False"
