"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112371","","","","","60465","CD112371","","","","","hunter","","","Wild","Rodents","Funisciurus pyrropus","Funisciurus pyrropus","","Ekotshi","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317868","Envelope with dessicant","2011-08-23","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112372","","","","","60466","CD112372","","","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","Mboloko","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317869","Envelope with dessicant","2011-08-27","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112373","","","","","60467","CD112373","","","","","hunter","","","Wild","Rodents","Funisciurus pyrropus","Funisciurus pyrropus","","Ekotshi","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317870","Envelope with dessicant","2011-08-23","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112374","","","","","60468","CD112374","","","","","hunter","","","Wild","Primates","Cercopithecus ascanius","Cercopithecus ascanius","","Nsoli/Nsodi","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317871","Envelope with dessicant","2011-08-28","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112375","","","","","60469","CD112375","","","","","hunter","","","Wild","Rodents","Rodentia sp.","","","Lokokomo/Dipala","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317872","Envelope with dessicant","2011-08-30","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112376","","","","","60470","CD112376","","","","","hunter","","","Wild","Rodents","Funisciurus pyrropus","Funisciurus pyrropus","","Ekotshi","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317873","Envelope with dessicant","2011-08-30","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112332","","","","","60439","CD112332","","","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","Mengela","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317874","Envelope with dessicant","2011-09-01","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112333","","","","","60440","CD112333","","","","","hunter","","","Wild","Other Mammals","Cephalophus sp.","","","Nkulufa","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317875","Envelope with dessicant","2011-09-03","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112291","","","","","60409","CD112291","","","","","hunter","","","Wild","Other Mammals","Cephalophus sp.","","","Mende","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317853","Envelope with dessicant","2011-09-05","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112292","","","","","60410","CD112292","","","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","Moloko/Mboloko","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317916","Envelope with dessicant","2011-09-24","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112293","","","","","60411","CD112293","","","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","Mengela","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317917","Envelope with dessicant","2011-09-17","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112294","","","","","60412","CD112294","","","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","Moloko/Mboloko","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317918","Envelope with dessicant","2011-09-16","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
"Bakumu, Health Zone Tshudi Loto, Sankuru District","Bakumu, Health Zone Tshudi Loto, Sankuru District-2010-12-13","Congo, Democratic Republic Of","Kasaï Oriental","","-2.74442","22.6657","","","","area with hunting","","multiple domestic animal spp","poultry, goats, dogs, cats","2010-12-13","00:00:00","","Maria Makuwa","","GVFI","False","","hunted","","","","Opportunistic","","","CD112295","","","","","60413","CD112295","","","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","Moloko/Mboloko","Estimate","","","","","","","Killed (fresh carcass)","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","317919","Envelope with dessicant","2011-09-23","Blood drop (protein saver) ","Protein saver cards","","","","No","Envelope with dessicant","","","","","","","","","","","","","","","","11/30/2011 1:12:25 PM","3790","False"
