"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89480","","","","","2159","GVF-CM-ECO89480","","2010-04-02","","","hunter","","","Wild","Rodents","Cricetomys emini","Cricetomys emini","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3890","GVF-CM-ECO89480AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89481","","","","","2160","GVF-CM-ECO89481","","2010-04-02","","","hunter","","","Wild","Other Mammals","Cephalophus dorsalis","Cephalophus dorsalis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3891","GVF-CM-ECO89481AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89482","","","","","2161","GVF-CM-ECO89482","","2010-04-02","","","hunter","","","Wild","Rodents","Atherurus africanus","Atherurus africanus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3892","GVF-CM-ECO89482AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89483","","","","","2162","GVF-CM-ECO89483","","2010-04-02","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3893","GVF-CM-ECO89483AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89484","","","","","2163","GVF-CM-ECO89484","","2010-04-02","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3894","GVF-CM-ECO89484AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89485","","","","","2164","GVF-CM-ECO89485","","2010-04-02","","","hunter","","","Wild","Other Mammals","Dendrohyrax dorsalis","Dendrohyrax dorsalis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3895","GVF-CM-ECO89485AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89486","","","","","2165","GVF-CM-ECO89486","","2010-04-02","","","hunter","","","Wild","Primates","Cercopithecus nictitans","Cercopithecus nictitans","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3896","GVF-CM-ECO89486AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89487","","","","","2166","GVF-CM-ECO89487","","2010-04-02","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3897","GVF-CM-ECO89487AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89488","","","","","2167","GVF-CM-ECO89488","","2010-04-02","","","hunter","","","Wild","Rodents","Thryonomys swinderianus","Thryonomys swinderianus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3898","GVF-CM-ECO89488AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
"Alombo, 11 Km west of Akam","Alombo, 11 Km west of Akam 2010-04-02","Cameroon","South","","2.3729","11.7475","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-04-02","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO89489","","","","","2168","GVF-CM-ECO89489","","2010-04-02","","","hunter","","","Wild","Rodents","Cricetomys emini","Cricetomys emini","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","3899","GVF-CM-ECO89489AKDN1","2010-10-29","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","12/2/2010 7:03:18 PM","","False"
