"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188299","WCS06811S00001FTAd1.1","2011-06-15","Blood drop (FTA) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001FTAd1.1","FTA cards","FTA cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188300","WCS06811S00001FTAd1.2","2011-06-15","Blood drop (FTA) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001FTAd1.2","FTA cards","FTA cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188301","WCS06811S00001FTAd1.3","2011-06-15","Blood drop (FTA) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001FTAd1.3","FTA cards","FTA cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188302","WCS06811S00001FTAd1.4","2011-06-15","Blood drop (FTA) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001FTAd1.4","FTA cards","FTA cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188208","WCS06811S00001PSd1.5","2011-06-15","Blood drop (protein saver) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001PSd1.5","Protein saver cards","Protein saver cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188303","WCS06811S00001PSd1.1","2011-06-15","Blood drop (protein saver) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001PSd1.1","Protein saver cards","Protein saver cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188304","WCS06811S00001PSd1.2","2011-06-15","Blood drop (protein saver) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001PSd1.2","Protein saver cards","Protein saver cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188305","WCS06811S00001PSd1.3","2011-06-15","Blood drop (protein saver) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001PSd1.3","Protein saver cards","Protein saver cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188306","WCS06811S00001PSd1.4","2011-06-15","Blood drop (protein saver) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811S00001PSd1.4","Protein saver cards","Protein saver cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario","Cota cota. Calle 27 - campus universitario","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
"Tumupasha","Tumupasha-Evento S-2011-06-15","Bolivia","Abel Iturralde","La Paz","-14.151","-67.8853333","Forest","Low population density. Takana indigenous territory.","","","","","","2011-06-15","","Two days","Aizar Terrazas","Rolando Limachi","Wildlife Conservation Society","False","Actual","hunted","","","","Opportunistic","Yes","","WCS06811S00001","","","","Individual","32642","WCS06811S00001","","2011-06-15","","","Aizar Terrazas","Directa (direct)","WCS/Instituto de Biologia Molecular","Wild","Reptiles","Geochelone denticulata","Geochelone denticulata","Yellow-foot Tortoise","Tortuga de patas amarillas","Actual","No","Female","Adult","N/A","N/A","N/A","Dead","True","","Fresh dead ","","Food","","consumo familiar (household consumption)","Known","Campamento Tari (arroyo Sayuba bajo)","0.3","No","","N/A","","No","","","","","","","","","","","","","","Yes","Hunter","All","No","FY2 Q3:  Apr 1 - Jun 30, 2011","","","188272","WCS06811S00001HEf1","2011-06-15","Feces ","","Room temperature: 20-25oC","","Non-voided F/U ","No","","Sealed plastic container ","10% Buffered formalin","Ambient temperature","Ambient temperature","WCS- Bolivia","Laboratorio de Parasitología","Calacoto calle Gabino Villanueva entre calle 24 y 25 Nº 340, La Paz.","","","N/A","N/A","N/A","","","","8/10/2011 4:59:58 PM","2940","False"
