"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 258","","","","","32228","ZMW 258","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184316","ZEN - 9157","2009-12-17","Serum ","","","M, 900 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 258","","","","","32228","ZMW 258","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184267","ZEN - 9159","2009-12-17","Red blood cells ","","","M, 1000 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 258","","","","","32228","ZMW 258","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184268","ZEN - 9160","2009-12-17","Red blood cells ","","","US, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 259","","","","","32229","ZMW 259","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184269","ZEN- 9177","2009-12-17","Serum ","","","M, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 259","","","","","32229","ZMW 259","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184270","ZEN- 9178","2009-12-17","Serum ","","","US, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 259","","","","","32229","ZMW 259","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184271","ZEN- 9179","2009-12-17","Red blood cells ","","","M, 1300 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 259","","","","","32229","ZMW 259","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184272","ZEN- 9180","2009-12-17","Red blood cells ","","","US, 1000 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 260","","","","","32230","ZMW 260","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Male","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184273","ZEN - 9197","2009-12-17","Serum ","","","M, 1200 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 260","","","","","32230","ZMW 260","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Male","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184274","ZEN - 9198","2009-12-17","Serum ","","","US, 1300 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 260","","","","","32230","ZMW 260","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Male","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184275","ZEN - 9199","2009-12-17","Red blood cells ","","","M, 1200 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 260","","","","","32230","ZMW 260","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Male","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184276","ZEN - 9200","2009-12-17","Red blood cells ","","","US, 1300 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 261","","","","","32231","ZMW 261","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184277","ZEN - 9217","2009-12-17","Serum ","","","M, 1500 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 261","","","","","32231","ZMW 261","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184278","ZEN - 9218","2009-12-17","Serum ","","","US, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 261","","","","","32231","ZMW 261","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184279","ZEN - 9219","2009-12-17","Red blood cells ","","","M, 1200 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 261","","","","","32231","ZMW 261","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184280","ZEN - 9220","2009-12-17","Red blood cells ","","","US, 1300 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 262","","","","","32232","ZMW 262","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184281","ZEN - 9237","2009-12-17","Serum ","","","M, 500 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 262","","","","","32232","ZMW 262","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184282","ZEN - 9238","2009-12-17","Serum ","","","US, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 262","","","","","32232","ZMW 262","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184283","ZEN - 9239","2009-12-17","Red blood cells ","","","M, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 262","","","","","32232","ZMW 262","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184284","ZEN - 9240","2009-12-17","Red blood cells ","","","US, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 263","","","","","32233","ZMW 263","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184285","ZEN - 9257","2009-12-17","Serum ","","","M, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 263","","","","","32233","ZMW 263","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184286","ZEN - 9258","2009-12-17","Serum ","","","US, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 263","","","","","32233","ZMW 263","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184287","ZEN - 9259","2009-12-17","Red blood cells ","","","M, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 263","","","","","32233","ZMW 263","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184288","ZEN - 9260","2009-12-17","Red blood cells ","","","US, 1000 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 264","","","","","32234","ZMW 264","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Male","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184289","ZEN - 9277","2009-12-17","Serum ","","","M, 700 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 264","","","","","32234","ZMW 264","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Male","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184290","ZEN - 9278","2009-12-17","Serum ","","","US, 1200 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 264","","","","","32234","ZMW 264","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Male","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184291","ZEN - 9279","2009-12-17","Red blood cells ","","","M, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 264","","","","","32234","ZMW 264","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Male","Juvenile","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184292","ZEN - 9280","2009-12-17","Red blood cells ","","","US, 700 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 265","","","","","32235","ZMW 265","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184293","ZEN - 9297","2009-12-17","Serum ","","","M, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 265","","","","","32235","ZMW 265","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184294","ZEN - 9298","2009-12-17","Serum ","","","US, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
"Muar, Johor","Muar, Johor-2009-12-17","Malaysia","Johor","","2.0393","102.569","","","","none of these","none of these","none","","2009-12-17","","1 Day","Lee Chee Yen","","EcoHealth Alliance","False","Actual","temporary holding facility","","","","Opportunistic","Yes","","ZMW 265","","","","","32235","ZMW 265","","2009-12-17","2.0393","102.5690","PERHILITAN","","","Wild","Other Mammals","Manis javanica","Manis javanica","Malayan pangolin","Tenggiling","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","Confiscated","","184295","ZEN - 9299","2009-12-17","Red blood cells ","","","M, 1100 uL","Venipuncture","","","Cryotube ","Lysis_buffer","","","","","","","Red Top Tube (silicone coated)","","","","","","","7/26/2011 5:15:57 PM","830","False"
